context_id,title,text,word_count,char_count
6417-8631-9745,XNQC: CÔNG TY TNHH HEALTH AND HAPPINESS (H&amp;H) VIỆT NAM- Thực phẩm bảo vệ sức khỏe Swisse Ultiboost Sleep- 000.00.11.G18-250217-0002,"BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2025/XNQC-ATTP Hà Nội, ngày tháng năm 2025 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: CÔNG TY TNHH HEALTH AND HAPPINESS (H&H) VIỆT NAM Địa chỉ: Phòng 903, Tầng 9, Tòa nhà Diamond Plaza, 34 Lê Duẩn, quận 1, thành phố Hồ Chí Minh. Điện thoại: 06591260157 Fax: Số, ký hiệu của Giấy tiếp nhận STT Tên sản phẩm đăng ký bản công bố Thực phẩm bảo vệ sức khỏe Swisse 1 3492/2024/ĐKSP Ultiboost Sleep Phương tiện quảng cáo: Tờ rơi, apphich, poster, sản phẩm in, website, băng rôn, màn hình điện tử, báo chí, bảng biển, pano, trong hội thảo, hội nghị, trong hộp sản phẩm, nhà chờ, điểm bán vé xe buýt. Có nội dung quảng cáo (đính kèm) đã được duyệt phù hợp với quy định hiện hành. Yêu cầu tổ chức, cá nhân có trách nhiệm quảng cáo đúng nội dung đã được xác nhận.",178,862
1038-3844-2011,đề nghị đăng tải dự thảo Luật An toàn thực phẩm (sửa đổi) và dự thảo Tờ trình Chính phủ lên Cổng thông tin điện tử của Chính phủ,"1. Cơ sở pháp lý - Nghị quyết số 20-NQ/TW ngày 25/10/2017 của Ban Chấp hành Trung ương Đảng (khóa XII) về tăng cường công tác bảo vệ, chăm sóc và nâng cao sức khỏe nhân dân trong tình hình mới, trong đó có nhiệm vụ: Bộ Y tế hoàn thiện hệ thống quy chuẩn, tiêu chuẩn về an toàn thực phẩm, quy định về kiểm soát an toàn thực phẩm dựa trên đánh giá nguy cơ, quản lý rủi ro, sản xuất kinh doanh theo chuỗi, truy xuất nguồn gốc. - Nghị quyết số 19-NQ/TW ngày 16/6/2022 Ban chấp hành trung ương Đảng Khóa XII về nông nghiệp, nông dân, nông thôn đến năm 2030, tầm nhìn đến năm 2045, trong nhiệm vụ cụ thể có nội dung: “Bảo đảm an toàn thực phẩm, an ninh lương thực quốc gia, bảo vệ môi trường sinh thái; khuyến khích phát triển nông nghiệp xanh, hữu cơ, tuần hoàn. Tổ chức sản xuất kinh doanh nông nghiệp theo chuỗi giá trị, dựa trên nền tảng khoa học - công nghệ và đổi mới sáng tạo”. - Quy định số 178-QĐ/TW ngày 27/06/2024 của Bộ Chính trị về phòng, chống tham nhũng, tiêu cực trong công tác xây dựng pháp luật. - Nghị quyết số 02/NQ-CP ngày 08/01/2025 của Chính phủ về những nhiệm vụ, giải pháp chủ yếu cải thiện môi trường kinh doanh, nâng cao năng lực cạnh tranh quốc gia năm 2025 với quan điểm chỉ đạo: “Nâng cao chất lượng xây dựng chính sách, pháp luật; trong đó tập trung vào tháo gỡ điểm nghẽn về thể chế. Sửa đổi đồng bộ hệ thống văn bản quy phạm pháp luật; bảo đảm các quy định, thủ tục hành chính đơn giản, giảm gánh nặng tuân thủ cho người dân, doanh nghiệp”. - Nghị quyết số 158/NQ-CP ngày 03/6/2025 tại Phiên họp chuyên đề về xây dựng pháp luật với quan điểm chỉ đạo: “Thống nhất sự cần thiết sửa đổi Luật An toàn thực phẩm nhằm thể chế hóa quan điểm, chủ trương, chính sách của Đảng về quản lý an toàn thực phẩm trong tình hình mới, cụ thể hóa các quy định về quản lý cơ sở sản xuất, kinh doanh thực phẩm, sản phẩm thực phẩm theo hướng quản lý dựa trên nguy cơ và tạo điều kiện môi trường đầu tư kinh doanh cho các tổ chức, cá nhân sản xuất, kinh doanh thực phẩm” - Chỉ thị số 17/CT-TW ngày 21/10/2022 của Ban bí thư về tăng cường bảo đảm an ninh, an toàn thực phẩm trong tình hình mới với quan điểm chỉ đạo: “Ban cán sự đảng Chính phủ lãnh đạo, chỉ đạo tổng kết thực hiện Luật An toàn thực phẩm; nghiên cứu kiện toàn tổ chức bộ máy quản lý nhà nước theo hướng thống nhất chỉ một đầu mối thực hiện nhiệm vụ bảo đảm an ninh, an toàn thực phẩm từ trung ương đến địa phương; nâng cao hiệu lực, hiệu quả quản lý nhà nước về an ninh, an toàn thực phẩm.”",516,2459
2330-8269-4875,"Văn bản hợp nhất thông tư quy định về Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc (GSP)","Chƣơng I QUY ĐỊNH CHUNG Điều 1. Phạm vi điều chỉnh Thông tư này quy định việc công bố áp dụng, ban hành và đánh giá việc đáp ứng Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc. Điều 2. Giải thích từ ngữ Trong Thông tư này, các từ ngữ dưới đây được hiểu như sau: 1. Bảo quản thuốc, nguyên liệu làm thuốc là việc cất giữ bảo đảm an toàn, chất lượng của thuốc, nguyên liệu làm thuốc, bao gồm cả việc đưa vào sử dụng và duy trì đầy đủ hệ thống hồ sơ tài liệu phục vụ bảo quản, xuất, nhập thuốc, nguyên liệu làm thuốc tại nơi bảo quản. 2. Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc là bộ nguyên tắc, tiêu chuẩn về bảo quản thuốc, nguyên liệu làm thuốc nhằm bảo đảm và duy trì một cách tốt nhất sự an toàn và chất lượng của thuốc, nguyên liệu làm thuốc thông qua việc kiểm soát đầy đủ trong suốt quá trình bảo quản. 3. Tồn tại là sai lệch so với nguyên tắc, tiêu chuẩn Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc hoặc với quy định của pháp luật về dược. 4. Cơ sở bảo quản là cơ sở có hoạt động bảo quản thuốc, nguyên liệu làm thuốc bao gồm cơ sở nhập khẩu thuốc, nguyên liệu làm thuốc; cơ sở xuất khẩu thuốc, nguyên liệu làm thuốc; cơ sở kinh doanh dịch vụ bảo quản thuốc, nguyên liệu làm thuốc; cơ sở có hoạt động dược không thuộc diện cấp Giấy chứng nhận đủ điều kiện kinh doanh dược với phạm vi bảo quản thuốc (cơ sở đầu mối bảo quản thuốc của chương trình y tế quốc gia, của các lực lượng vũ trang nhân dân; cơ sở bảo quản của chương trình tiêm chủng mở rộng quốc gia, cơ sở khám bệnh, chữa bệnh và cơ sở khác có hoạt động bảo quản thuốc, nguyên liệu làm thuốc không vì mục đích thương mại). 5. GSP là chữ viết tắt của cụm từ tiếng Anh “Good Storage Practices”, được dịch sang tiếng Việt là Thực hành tốt bảo quản thuốc, nguyên liệu làm thuốc. 6. WHO là chữ viết tắt của cụm từ tiếng Anh “World Health Organization”, được dịch sang tiếng Việt là Tổ chức Y tế thế giới.",400,1888
3519-6221-5377,"Công văn gửi Cổng Thông tin điện tử Bộ Y tế đăng tải xin ý kiến ý dự thảo Thông tư hướng dẫn việc phân nhóm thiết bị y tế theo tiêu chuẩn kỹ thuật, chất lượng trong mua sắm, đấu thầu","Điều 2. Nguyên tắc phân nhóm thiết bị y tế theo tiêu chuẩn kỹ thuật, chất lượng 1. Theo tiêu chuẩn kỹ thuật a) Việc phân nhóm thiết bị y tế theo tiêu chuẩn kỹ thuật để mua sắm, đấu thầu trên cơ sở yêu cầu cụ thể về tiêu chuẩn kỹ thuật của thiết bị y tế do chủ đầu tư tự xác định theo nhu cầu chuyên môn của từng đơn vị. b) Việc chứng minh đáp ứng yêu cầu về tiêu chuẩn kỹ thuật của thiết bị y tế phải căn cứ trên văn bản xác nhận sự phù hợp tiêu chuẩn kỹ thuật do tổ chức đánh giá sự phù hợp có uy tín cấp c) Tổ chức đánh giá sự phù hợp có uy tín là tổ chức đã được công nhận bởi Hiệp hội công nhận thế giới ILAC (International Laboratory Accreditation Cooperation) hoặc Diễn đàn IAF (International Accreditation Forum) hoặc Chương 2 trình MDSAP (Medical Device Single Audit Program) đối với chương trình công nhận tương ứng. 2. Theo chất lượng a) Việc phân nhóm thiết bị y tế theo chất lượng để mua sắm, đấu thầu trên cơ sở yêu cầu cụ thể của chủ đầu tư về việc được một hoặc nhiều nước, tổ chức quy định tại Phụ lục ban hành kèm theo Thông tư này cho phép lưu hành. b) Việc chứng minh được cho phép lưu hành căn cứ trên Giấy chứng nhận lưu hành tự do (Certificate of Free Sale) hoặc Giấy chứng nhận lưu hành (Market Authorization).",261,1233
6032-5015-1969,"XNQC: Công ty Cổ phần Dược TH Pharma; Địa chỉ: Lô 04, Khu Công nghiệp Tây Bắc Ga, phường Đông Thọ, thành phố Thanh Hóa, tỉnh Thanh Hóa; Collagen Booster Beautygold Complex; Mã: 241105-0010","BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2024/XNQC-ATTP Hà Nội, ngày tháng năm 2024 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: Công ty Cổ phần Dược TH Pharma Địa chỉ: Lô 04, Khu Công nghiệp Tây Bắc Ga, P. Đông Thọ, thành phố Thanh Hóa, tỉnh Thanh Hóa Điện thoại: 0373727133 Fax: Số, ký hiệu của Giấy Tiếp nhận STT Tên sản phẩm đăng ký bản công bố Thực phẩm bảo vệ sức khỏe 1 842/2023/ĐKSP Collagen Booster Beautygold Complex",103,493
5784-8621-4549,"CÔNG TY CỔ PHẦN SONAPHARM VIỆT NAMĐịa chỉ: Tầng 1 và 2, số 39 ngách 67, ngõ 88/61, phố Giáp Nhị, Tổ 20B, Phường Thịnh Liệt, Quận Hoàng Mai, Thành phố Hà Nội.","BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2024/XNQC-ATTP Hà Nội, ngày tháng năm 2024 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: CÔNG TY CỔ PHẦN SONAPHARM VIỆT NAM Địa chỉ: Tầng 1 và 2, số 39 ngách 67, ngõ 88/61, phố Giáp Nhị, Tổ 20B, Phường Thịnh Liệt, Quận Hoàng Mai, Thành phố Hà Nội. Điện thoại: 0987864567 Fax: STT Tên sản phẩm Số, ký hiệu của Giấy tiếp nhận đăng ký bản công bố Thực phẩm bảo vệ sức khỏe 1 5879/2024/ĐKSP SONAZIN DROPS",108,507
4045-4141-4029,"XNQC: Công ty TNHH Dược phẩm Greenphar; Địa chỉ: Số 151 Vương Thừa Vũ, P. Khương Trung, Q. Thanh Xuân, Hà Nội; Bely gel; Mã: 241223-0030","BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2025/XNQC-ATTP Hà Nội, ngày tháng năm 2025 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: Công ty TNHH Dược phẩm Greenphar Địa chỉ: Số 151 Vương Thừa Vũ, P. Khương Trung, Q. Thanh Xuân, Hà Nội Điện thoại: 0984406758 Fax: Số, ký hiệu của Giấy Tiếp nhận STT Tên sản phẩm đăng ký bản công bố Thực phẩm bảo vệ sức khỏe 1 7321/2024/ĐKSP Bely gel",95,446
4304-8907-9965,"XNQC: Công ty TNHH Fine Việt Nam. Địa chỉ: Thôn Ngọc Lịch, xã Trưng Trắc, huyện Văn Lâm, tỉnh Hưng Yên. Mã: 241223-0043. FFC Sharp Vision; FFC Ubiquinol; FFC GABA; FFC UC-II; FFC Omega3 EPA+DHA","BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC AN TOÀN THỰC PHẨM Độc lập - Tự do - Hạnh phúc Số: /2025/XNQC-ATTP Hà Nội, ngày tháng năm 2025 GIẤY XÁC NHẬN NỘI DUNG QUẢNG CÁO Tên tổ chức, cá nhân: Công ty TNHH Fine Việt Nam Địa chỉ: Thôn Ngọc Lịch, xã Trưng Trắc, huyện Văn Lâm, tỉnh Hưng Yên Điện thoại: 02213788111 Fax: Số, ký hiệu của Giấy Tiếp nhận STT Tên sản phẩm đăng ký bản công bố Thực phẩm bảo vệ sức khỏe 1 9593/2023/ĐKSP FFC Sharp Vision Thực phẩm bảo vệ sức khỏe 2 1458/2023/ĐKSP FFC Ubiquinol Thực phẩm bảo vệ sức khỏe 3 7414/2022/ĐKSP FFC GABA Thực phẩm bảo vệ sức khỏe 4 1567/2024/ĐKSP FFC UC-II Thực phẩm bảo vệ sức khỏe 5 6913/2022/ĐKSP FFC Omega3 EPA+DHA",136,672
2106-4355-2004,Giấy XNQC: CÔNG TY TNHH PHÁT TRIỂN KHOA HỌC QUỐC TẾ TRƯỜNG SINH - Thực phẩm bảo vệ sức khoẻ BỔ GAN TRƯỜNG SINH,"Yêu cầu tổ chức, cá nhân có trách nhiệm quảng cáo đúng nội dung đã được xác nhận. KT.",19,85
3773-5757-5886,"trả lời kiến nghị của cử tri tỉnh Hưng Yên sau Kỳ họp thứ 9, Quốc hội khóa XV","Tăng cường thanh tra, kiểm tra, kiểm tra đột xuất, giám sát công tác bảo đảm an ninh, an toàn thực phẩm; kiện quyết đấu tranh, ngăn chặn, xử lý nghiêm các tổ chức, cá nhân, cơ sở sản xuất, kinh doanh vi phạm quy định về an ninh, an toàn thực phẩm. Đồng thời nâng cao trách nhiệm của Ủy ban nhân dân các cấp, nâng cao năng lực cho hệ thống thanh tra ở các địa phương, đào tạo nghiệp vụ cho các cán bộ làm công tác quản lý an toàn thực phẩm ở địa phương về thanh tra, kiểm tra, xử lý vi phạm về an toàn thực phẩm.",113,511
2096-6794-7945,"XNQC: CÔNG TY CỔ PHẦN DƯỢC PHẨM XUÂN NGUYÊN. Địa chỉ: Thôn Bình Vọng, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội. Viên Xương Khớp Xuân Nguyên. 250410-0030","CÁCH DÙNG: Uống sau bữa ăn 60 phút. Uống 2 viên/lần x 2 lần/ngày. Trường hợp bị xương khớp nặng: Uống 3 viên/lần x 2 lần/ngày. BẢO QUẢN: Nơi khô mát, tránh ánh nắng trực tiếp. TIÊU CHUẨN: TCSS SỐ ĐKSP: 3512/2018/ĐKSP",42,216
6648-6182-2505,"Giá dịch vụ khám bệnh, chữa bệnh áp dụng tại Bệnh viện Quân y 211","BỘ Y TẾ Phụ lục III GIÁ DỊCH VỤ KỸ THUẬT VÀ XÉT NGHIỆM (Ban hành kèm theo Quyết định số /QĐ-BYT ngày /12 /2024 của Bộ Y tế) Đơn vị: đồng Mã tương Tên danh mục kỹ thuật theo STT Tên dịch vụ phê duyệt giá Mức giá Ghi chú đương Thông tư 23/2024/TT-BYT A Danh mục dịch vụ do Quỹ BHYT thanh toán 1 01.0303.0001 Siêu âm cấp cứu tại giường bệnh Siêu âm cấp cứu tại giường bệnh 58.600 Siêu âm dẫn đường đặt catheter động Siêu âm dẫn đường đặt catheter động 2 01.0021.0001 58.600 mạch cấp cứu mạch cấp cứu Siêu âm dẫn đường đặt catheter tĩnh Siêu âm dẫn đường đặt catheter tĩnh 3 01.0020.0001 58.600 mạch cấp cứu mạch cấp cứu 4 01.0092.0001 Siêu âm màng phổi cấp cứu Siêu âm màng phổi cấp cứu 58.600 5 01.0239.0001 Siêu âm ổ bụng tại giường cấp cứu Siêu âm ổ bụng tại giường cấp cứu 58.600 6 02.0373.0001 Siêu âm khớp (một vị trí) Siêu âm khớp (một vị trí) 58.600 7 02.0063.0001 Siêu âm màng phổi cấp cứu Siêu âm màng phổi cấp cứu 58.600 8 02.0314.0001 Siêu âm ổ bụng Siêu âm ổ bụng 58.600 9 02.0374.0001 Siêu âm phần mềm (một vị trí) Siêu âm phần mềm (một vị trí) 58.600 10 03.0069.0001 Siêu âm màng ngoài tim cấp cứu Siêu âm màng ngoài tim cấp cứu 58.600 11 03.0070.0001 Siêu âm màng phổi Siêu âm màng phổi 58.600 12 18.0013.0001 Siêu âm các khối u phổi ngoại vi Siêu âm các khối u phổi ngoại vi 58.600 13 18.0002.0001 Siêu âm các tuyến nước bọt Siêu âm các tuyến nước bọt 58.600 14 18.0003.0001 Siêu âm cơ phần mềm vùng cổ mặt Siêu âm cơ phần mềm vùng cổ mặt 58.600 15 18.0059.0001 Siêu âm dương vật Siêu âm dương vật 58.600 16 18.0004.0001 Siêu âm hạch vùng cổ Siêu âm hạch vùng cổ 58.600 Siêu âm hệ tiết niệu (thận, tuyến Siêu âm hệ tiết niệu (thận, tuyến 17 18.0016.0001 thượng thận, bàng quang, tiền liệt thượng thận, bàng quang, tiền liệt 58.600 tuyến) tuyến) 18 18.0006.0001 Siêu âm hốc mắt Siêu âm hốc mắt 58.600 Siêu âm khớp (gối, háng, khuỷu, cổ Siêu âm khớp (gối, háng, khuỷu, cổ 19 18.0043.0001 58.600 tay….) tay….) 20 18.0011.0001 Siêu âm màng phổi Siêu âm màng phổi 58.600 21 18.0008.0001 Siêu âm nhãn cầu Siêu âm nhãn cầu 58.600 22 18.0015.0001 Siêu âm ổ bụng (gan mật, tụy, lách, Siêu âm ổ bụng (gan mật, tụy, lách, 23 18.0019.0001 58.600 thận, bàng quang) thận, bàng quang) Siêu âm ống tiêu hóa (dạ dày, ruột Siêu âm ống tiêu hóa (dạ dày, ruột 24 18.0019.0001 58.600 non, đại tràng) đại tràng) Siêu âm phần mềm (da, tổ chức dưới Siêu âm phần mềm (da, tổ chức dưới 25 18.0044.0001 58.600 da, cơ….) da, cơ….)",482,2416
2046-6257-8136,Kết luận của Thứ trưởng Bộ Y tế Trần Văn Thuấn tại cuộc họp về xây dựng Đề án Tăng cường năng lực hệ thống chăm sóc sức khỏe tâm thần và Đề án Tiếp tục đổi mới và nâng cao hiệu quả hoạt động giám định tư pháp vào ngày 02/8/2022,"BỘ Y TẾ CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: /TB-BYT Hà Nội, ngày tháng 8 năm 2022 THÔNG BÁO Kết luận của",33,135
5160-7683-2538,V/v công bố trên cổng thông tin điện tửcủa Bộ Y tế thông tin liên quan đến lĩnh vực quản lý kinh doanh dược,"BỘ Y TẾ CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC QUẢN LÝ DƯỢC Độc lập – Tự do – Hạnh phúc Số: /QLD-KD Hà Nội, ngày tháng năm 2024 V/v công bố trên cổng thông tin điện tử của Bộ Y tế thông tin liên quan đến lĩnh vực quản lý kinh doanh dược Kính gửi: Văn phòng Bộ Y tế Cục Quản lý Dược xin gửi Quý Văn phòng danh mục cơ sở bán buôn mua thuốc của Công ty TNHH IMCD Việt Nam để Quý Văn phòng công bố thông tin trên cổng thông tin điện tử của Bộ Y tế (công bố theo mục 3: Thông tin về cơ sở bán buôn mua thuốc của cơ sở có quyền nhập khẩu nhưng không được thực hiện quyền phân phối thuốc, nguyên liệu làm thuốc tại Việt Nam để phân phối trong nội dung “Công bố thông tin liên quan đến lĩnh vực kinh doanh dược”).",160,705
1822-3136-8425,"công bố Danh mục thuốc, nguyên liệu làm thuốc có giấy đăng ký lưu hành được tiếp tục sử dụng theo quy định tại khoản 1 Điều 3 Nghị quyết số 80/2023/QH15 ngày 09/01/2023 của Quốc hội (Đợt 8)","BỘ Y TẾ CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC QUẢN LÝ DƯỢC Độc lập – Tự do – Hạnh phúc Số: /QĐ-QLD Hà Nội, ngày tháng năm 2023 QUYẾT ĐỊNH Về việc công bố Danh mục thuốc, nguyên liệu làm thuốc có giấy đăng ký lưu hành được tiếp tục sử dụng theo quy định tại khoản 1 Điều 3 Nghị quyết số 80/2023/QH15 ngày 09/01/2023 của Quốc hội (Đợt 8)",74,336
1161-5743-2806,"Giấy mời Tham dự Diễn đàn Quốc gia Chất lượng bệnh viện lần thứ V Lễ kỷ niệm 70 năm thành lập hệ thống khám, chữa bệnh Việt Nam","BỘ Y TẾ CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM CỤC QUẢN LÝ Độc lập - Tự do - Hạnh phúc KHÁM, CHỮA BỆNH Số: /GM-KCB Hà Nội, ngày tháng năm 2023 GIẤY MỜI Tham dự Diễn đàn Quốc gia Chất lượng bệnh viện lần thứ V Lễ kỷ niệm 70 năm thành lập hệ thống khám, chữa bệnh Việt Nam và 15 năm tái thành lập Cục Quản lý Khám, chữa bệnh Cục Quản lý Khám, chữa bệnh",80,346
9593-4119-6482,"XNQC: Công ty TNHH MTV Đầu tư TM Đông dược New Life. Địa chỉ: 22/2A Phù Đổng Thiên Vương, phường 8, thành phố Đà Lạt, tỉnh Lâm Đồng, Việt Nam. Newlife G20-Gold. Mã hồ sơ: 250207-0015","Phương tiện quảng cáo: Tờ rơi, apphich, poster, tờ dán, sản phẩm in; quảng cáo trên mạng xã hội (facebook, instagram, twitter, pinterest); quảng cáo trên trang thương mại điện tử (tiki, shoppee, lazara, tiktok); quảng cáo trên sách, cẩm nang, báo điện tử, báo giấy; quảng cáo tại triển lãm, sự kiện, chương trình văn hóa thể thao, nhà chờ, điểm bán vé xe khách, tàu, sân bay; quảng cáo trên vật phẩm in (quà tặng, giá, kệ, thùng xe) xe di động; quảng cáo qua email, SMS, wifi; quảng cáo bằng người chuyển tải sản phẩm quảng cáo, vật thể quảng cáo; quy hoạch quảng cáo ngoài trời; quảng cáo bằng biển, bảng, pano; quảng cáo trên website; quảng cáo bằng băng rôn; quảng cáo trên báo chí; quảng cáo bằng màn hình điện tử; quảng cáo tại các nhà chờ, điểm bán vé xe buýt; trong hội thảo, hội nghị, đào tạo và trong hộp sản phẩm.",160,823
2215-4330-9005,"XNQC: Công ty Cổ phần Dược liệu Gold Pharma; 87 Hưng Thái 2, phường Tân Phong, quận 7, thành phố Hồ Chí Minh; OMEXXEL ROYAL. Mã hồ sơ: 241023-0049","Phương tiện quảng cáo: Tờ rơi, apphich, poster, tờ dán, sản phẩm in; quảng cáo trên trang mạng xã hội (facebook, instagram, twitter, pinterest); quảng cáo trên trang thương mại điện tử (tiki, shopee, lazada); quảng cáo trên sách, cẩm nang, báo điện tử; quảng cáo tại các hội nghị, hội thảo, triển lãm, sự kiện, chương trình văn hóa, thể thao; nhà chờ, điểm bán vé xe khách, tàu, sân bay, quầy thuốc; quảng cáo trên vật phẩm in (quà tặng, giá, kệ, thùng xe), xe di động; quảng cáo qua email, SMS, wifi; quảng cáo bằng người chuyển tải sản phẩm quảng cáo, vật thể quảng cáo; quy hoạch quảng cáo ngoài trời; quảng cáo trên website; quảng cáo bằng băng rôn; quảng cáo trên báo chí; quảng cáo bằng biển, bảng, pano; quảng cáo tại các nhà chờ, điểm bán vé xe buýt; trong hội thảo, hội nghị, đào tạo và trong hộp sản phẩm.",158,815
7231-4760-4801,XNQC: CÔNG TY TNHH BỔN LỢI -Thực phẩm bảo vệ sức khỏe BIO NMN LIMITED 38000+,"Phương tiện quảng cáo: Tờ rơi, apphich, poster, sản phẩm in, quảng cáo trên các báo điện tử, mạng xã hội, facebook, zalo. Quảng cáo trên trang thương mại điện tử (Tiki, Shoppee, Lazada....). Quảng cáo trên các ấn phẩm, tài liệu, công cụ, vật dụng truyền thông: tờ rơi, áo, bìa quyên sổ, poster, catalog. Quảng cáo trên kệ, tủ trưng bày, vật dụng trưng bày tại các điểm bán hàng, nhà thuốc, quầy thuốc. Quảng cáo trên các phương tiện di động. Quảng cáo trên các phương tiện quảng cáo. Quảng cáo qua email, SMS, wifi. Quảng cáo bằng người chuyển tải sản phẩm quảng cáo, vật thể quảng cáo; quy hoạch quảng cáo ngoài trời. Quảng cáo trên website; băng rôn; màn hình điện tử; báo chí; biển, bảng, pano; nhà chờ, điểm bán vé xe buýt; hội thảo, hội nghị, đào tạo và trong hộp sản phẩm.",151,778
8395-5974-5466,XNQC: CÔNG TY TNHH AMV PHARMACEUTICAL. Mã hs:250308-0003,"Phương tiện quảng cáo: - Tờ rơi, apphich, poster, sản phẩm in Tờ rơi, apphich, poster, sản phẩm in; Quảng cáo trên mạng xã hội (Facebook, Instagram, Twitter, Pinterest,...); Quảng cáo trên trang thương mại điện tử (Tiki, Shopee, Lazada,...); Quảng cáo bằng áp phích, tờ rơi, tờ dán, poster; Quảng cáo trên sách, cẩm nang, báo điện tử; Quảng cáo tại các hội nghị, hội thảo, triển lãm, sự kiện, chương trình văn hóa, thể thao; nhà chờ, điểm bán vé xe khách, tàu, sân bay; Quảng cáo trên vật phẩm in (quà tặng, giá, kệ, thùng xe,...) xe di động; Quảng cáo qua email, SMS, wifi; Quảng cáo bằng người truyền tải sản phẩm quảng cáo, nội dung quảng cáo, vật thể quảng cáo; quy hoạch quảng cáo ngoài trời; Quảng cáo trên website; Quảng cáo bằng băng rôn; Quảng cáo bằng màn hình điện tử; Quảng cáo trên báo chí; Quảng cáo bằng biển, bảng, pano; Quảng cáo tại các nhà chờ, điểm bán vé xe buýt; Trong hội thảo, hội nghị, đào tạo và trong hộp sản phẩm. Có nội dung quảng cáo (đính kèm) đã được duyệt phù hợp với quy định hiện hành. Yêu cầu tổ chức, cá nhân có trách nhiệm quảng cáo đúng nội dung đã được xác nhận.",217,1102
9613-6943-2884,Xử phạt vi phạm hành chính trong lĩnh vực y tế Công ty Cổ phần Dược S.Pharm,"2. Đã thực hiện hành vi vi phạm hành chính: 2 2.1. Hành vi số 01: Không thực hiện thủ tục đăng ký thay đổi, bổ sung giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc trước khi lưu hành thuốc, nguyên liệu làm thuốc đối với các thay đổi nhỏ chỉ yêu cầu thông báo (chưa có hồ sơ cập nhật tiêu chuẩn chất lượng) đối với 02 thuốc: Acetylcystedin (893100307523) và thuốc Paracetamol 250mg (893100490024). Hành vi trên vi phạm quy định tại khoản 5 Điều 4, điểm b khoản 1 Điều 56 của Nghị định số 117/2020/NĐ-CP ngày 28/9/2020 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực y tế; khoản 6 Điều 56 của Nghị định số 117/2020/NĐ-CP ngày 28/9/2020 được bổ sung bởi Nghị định số 124/2021/NĐ-CP ngày 28/12/2021 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 115/2018/NĐ-CP ngày 04/9/2018 của Chính phủ quy định xử phạt vi phạm hành chính về an toàn thực phẩm và Nghị định số 117/2020/NĐ-CP ngày 28/9/2020 của chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực y tế.",196,992
7935-1178-2292,Về việc ban hành tài liệu chuyên môn “Hướng dẫn chẩn đoán và điều trị bệnh động mạch ngoại biên”,"3.4.2. Sử dụng các thuốc điều trị triệu chứng - Cilostazol: được chỉ định điều trị bệnh nhân BĐMCD có đau cách hồi nhằm cải thiện triệu chứng và làm tăng quãng đường đi được. Chống chỉ định: bệnh nhân suy tim, rối loạn nhịp thất, dị ứng với cilostazol; thận trọng với bệnh nhân có nguy cơ chảy máu cao. Liều sử dụng: cilostazol 100mg x 02 viên/ ngày uống trước ăn 30 phút hoặc sau ăn 2 giờ. - Pentoxifylline (400 mg uống 3 lần/ngày): hiện không còn được sử dụng do hiệu quả lâm sàng không đáng kể và không có lợi ích rõ ràng. - Các prostaglandin giãn mạch (Iloprost) và các yếu tố làm phát triển mao mạch chưa được chứng minh có hiệu quả trong điều trị đau cách hồi.",136,666
