context_id,title,text,school_id,word_count,char_count,doc_key,chunk_no,in_train,in_test,is_direct_gold,included_via_same_document
CTX-FTU-1A82F8EA01-CH0011,quydinhtochuchoatdongthudientuvawebsite,"4. Thông tin tuyên truyền, phổ biến, hướng dẫn thực hiện pháp luật, chế độ, chính sách, chiến lược và quy hoạch của Trường. 5. Mục lấy ý kiến đóng góp của tổ chức, cá nhân. 6. Thông tin cơ bản trên các website đơn vị bao gồm: a) Giới thiệu đơn vị; b) Sơ đồ cơ cấu tổ chức; c) Chức năng, nhiệm vụ, quyền hạn của đơn vị; d) Tóm lược quá trình hình thành và phát triển của đơn vị; đ) Họ và tên, chức vụ, điện thoại, địa chỉ hộp thư điện tử chính thức, nhiệm vụ đảm nhiệm của lãnh đạo và tất cả cán bộ, viên chức trong đơn vị; e) Thông tin giao dịch: địa chỉ, điện thoại, số fax, địa chỉ hộp thư điện tử chính thức để giao dịch và tiếp nhận thông tin của đơn vị; f) Thông tin về các hoạt động theo chức năng và nhiệm vụ của đơn vị. Điều 19. Thông tin về công tác đào tạo 1. Chương trình đào tạo: mục tiêu đào tạo, kiến thức, kỹ năng chuyên môn, trình độ ngoại ngữ và vị trí làm việc sau khi tốt nghiệp ở các trình độ và theo các ngành đào tạo; yêu cầu về thái độ học tập của người học. 2. Các môn học của từng ngành và chuyên ngành: công khai về giảng viên giảng dạy và giảng viên hướng dẫn (nếu có), mục đích môn học, nội dung và lịch trình giảng dạy, tài liệu tham khảo, phương pháp đánh giá chất lượng học tập của người học. Các Khoa, bộ môn chuyên môn, Phòng Quản lý Khoa học và các đơn vị liên quan chịu trách nhiệm đăng các thông tin này trên website của đơn vị. 3.",FTU,300,1367,FTU-1A82F8EA01,11,True,True,True,False
CTX-FTU-1A82F8EA01-CH0012,quydinhtochuchoatdongthudientuvawebsite,"Các Khoa, bộ môn chuyên môn, Phòng Quản lý Khoa học và các đơn vị liên quan chịu trách nhiệm đăng các thông tin này trên website của đơn vị. 3. Hoạt động đào tạo theo đơn đặt hàng của nhà nước, địa phương và doanh nghiệp: các đơn vị đặt hàng đào tạo, số lượng, thời gian, ngành nghề, trình độ và kết quả đào tạo. 4. Chất lượng giáo dục thực tế: số lượng sinh viên, học viên và nghiên cứu sinh ở các trình độ đào tạo, hệ đào tạo và chuyên ngành đào tạo, có phân biệt về số lượng sinh viên, học viên và nghiên cứu sinh theo kết quả tốt nghiệp, theo đơn đặt hàng của nhà nước, địa phương, doanh nghiệp, tỷ lệ sinh viên tốt nghiệp có việc làm và học lên trình độ cao hơn sau 1 năm ra trường. 5. Lịch thi các môn học trước khi thi. 6. Kết quả thi môn học của sinh viên theo lớp, khoá, khoa. 7. Thông tin tại Điều này do phòng Quản lý Đào tạo quản lý và cập nhật trên website đơn vị: http://qldt.ftu.edu.vn và http://tinchi.ftu.edu.vn và Khoa Sau đại học, Khoa Đào tạo Tại chức và các Khoa, Bộ môn liên quan cập nhật trên website của đơn vị. Điều 20.",FTU,221,1044,FTU-1A82F8EA01,12,True,True,True,False
CTX-FTU-1A82F8EA01-CH0013,quydinhtochuchoatdongthudientuvawebsite,"Điều 20. Thông tin về thi tuyển sinh Các thông tin về tuyển sinh Sau Đại học, Đại học, Cao đẳng, Tại chức, Chuyên ngành được đăng trên website trường và được dẫn link tới website của Phòng Quản lý Đào tạo (http://qldt.ftu.edu.vn) và website của Khoa Đào tạo Tại chức (http://daotaotaichuc.ftu.edu.vn) và website của Khoa Sau đại học (http://sdh.ftu.edu.vn) và website của các Khoa, Bộ môn và các đơn vị liên quan. Điều 21. Thông tin về đào tạo trình độ thạc sĩ, tiến sĩ 1. Danh mục chuyên ngành và mã ngành đào tạo trình độ thạc sĩ, tiến sĩ. 2. Thống kê đào tạo trình độ thạc sĩ, tiến sĩ qua các năm. 3. Thông tin về thi tuyển sinh đào tạo trình độ thạc sĩ, tiến sĩ: đối tượng tuyển sinh, tên ngành và chỉ tiêu tuyển sinh tương ứng, khối thi, lịch thi, địa điểm, lệ phí thi, học phí, mẫu hồ sơ đăng ký thi và tuyển sinh, các điều kiện dự thi khác; các thông báo kết quả thi, danh sách trúng tuyển. 4. Danh mục các đề tài luận án tiến sĩ đang thực hiện: Tên các đề tài luận án; đề cương nghiên cứu; tên nghiên cứu sinh và người hướng dẫn. 5. Danh mục các luận án sau khi bảo vệ cấp Trường: Công bố tóm tắt luận án; những điểm mới của luận án; toàn văn của luận án; ngày bảo vệ, địa điểm bảo vệ và có mục ghi nhận góp ý, nhận xét của người đọc website. 6.",FTU,261,1253,FTU-1A82F8EA01,13,True,True,True,False
CTX-FTU-1A82F8EA01-CH0014,quydinhtochuchoatdongthudientuvawebsite,"những điểm mới của luận án; toàn văn của luận án; ngày bảo vệ, địa điểm bảo vệ và có mục ghi nhận góp ý, nhận xét của người đọc website. 6. Các luận án tiến sĩ đã được bảo vệ thành công tại Hội đồng chấm luận án cấp Trường, trong đó nghiên cứu sinh sau khi bảo vệ thành công chịu trách nhiệm tiếp thu góp ý (nếu có) của Hội đồng chấm luận án tiến sĩ và công bố toàn văn luận án đã được chỉnh sửa (nếu có). Bảng tra cứu luận án tiến sĩ theo tên ngành, mã ngành, tên nghiên cứu sinh, tên đề tài, tên (những) người hướng dẫn và tóm tắt các điểm mới của luận án. 7. Thông tin các cá nhân được cấp bằng thạc sĩ, tiến sĩ hàng năm. 8. Thông tin tại Điều này do Khoa Sau đại học quản lý và cập nhật trên website đơn vị: http://sdh.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. Điều 22. Thông tin về đội ngũ nhà giáo, cán bộ quản lý và nhân viên 1. Số lượng, chức danh nhà giáo, cán bộ quản lý có phân biệt theo hình thức tuyển dụng và trình độ đào tạo. 2. Sơ lược lý lịch của giảng viên: họ và tên (kèm theo ảnh), tuổi đời, thâm niên giảng dạy, chức danh, trình độ chuyên môn, công trình khoa học, kinh nghiệm giảng dạy và nghiên cứu, hoạt động nghiên cứu trong nước và quốc tế, các bài báo đăng tải trong nước và quốc tế; thông tin về họ và tên học viên, nghiên cứu sinh mà giảng viên đã hướng dẫn bảo vệ thành công trình độ thạc sĩ, tiến sĩ, tóm tắt đề tài nghiên cứu, thời gian thực hiện. 3.",FTU,304,1397,FTU-1A82F8EA01,14,True,True,True,False
CTX-FTU-1A82F8EA01-CH0015,quydinhtochuchoatdongthudientuvawebsite,"thông tin về họ và tên học viên, nghiên cứu sinh mà giảng viên đã hướng dẫn bảo vệ thành công trình độ thạc sĩ, tiến sĩ, tóm tắt đề tài nghiên cứu, thời gian thực hiện. 3. Số lượng giảng viên, cán bộ quản lý và nhân viên được đào tạo, bồi dưỡng; hình thức, nội dung, trình độ và thời gian đào tạo và bồi dưỡng trong năm học và 2 năm tiếp theo. 4. Thông tin tại Điều này do phòng Tổ chức Hành chính cung cấp và Ban Biên tập cập nhật trên website trường: http://www.ftu.edu.vn và website đơn vị: http://tchc.ftu.edu.vn. Điều 23. Thông tin về công tác nghiên cứu khoa học, chuyển giao công nghệ và tư vấn 1. Danh mục tên các dự án hoặc tên nhiệm vụ khoa học công nghệ trong 5 năm gần đây nhất, người chủ trì và các thành viên tham gia, đối tác trong nước và quốc tế, thời gian và kinh phí thực hiện, tóm tắt sản phẩm của dự án hoặc nhiệm vụ nghiên cứu, ứng dụng thực tiễn. 2. Hội nghị, hội thảo khoa học trong trường: tên chủ đề hội nghị, hội thảo khoa học, mục đích của hội thảo, kết quả mong đợi đạt được sau hội thảo, thời gian và địa điểm tổ chức, số lượng đại biểu tham dự và toàn văn kỷ yếu, bài trình chiếu của hội thảo. 3. Các công trình nghiên cứu khoa học (bao gồm cả việc đăng lại tóm tắt nếu được phép các bài báo đã được đăng tại các kỷ yếu của các hội thảo, các tạp chí khoa học và công nghệ trong và ngoài nước). 4. Thông tin về hoạt động nghiên cứu khoa học của sinh viên. 5.",FTU,298,1388,FTU-1A82F8EA01,15,True,True,True,False
CTX-FTU-1A82F8EA01-CH0016,quydinhtochuchoatdongthudientuvawebsite,"4. Thông tin về hoạt động nghiên cứu khoa học của sinh viên. 5. Thông tin tại Điều này do phòng Quản lý Khoa học quản lý và cập nhật trên website đơn vị: http://qlkh.ftu.edu.vn Điều 24. Thông tin về thư viện sách và thư viện học liệu điện tử 1. Giáo trình, tài liệu tham khảo do trường tổ chức biên soạn: tên các giáo trình (kể cả giáo trình điện tử), tài liệu tham khảo, năm xuất bản, kế hoạch soạn thảo giáo trình, tài liệu tham khảo của các chuyên ngành. 2. Trang thông tin điện tử (website) thư viện cho phép tra cứu tìm kiếm giáo trình, sách tham khảo và theo dõi việc mượn, trả sách của thư viện. Giới thiệu về thư viện sách: Thống kê số đầu tên sách, chủng loại, sách tiếng Việt và ngoại ngữ, các tạp chí và ấn phẩm khác. 3. Bộ sưu tập tài liệu nội sinh toàn văn: Đề tài nghiên cứu khoa học, Luận án, Luận văn, Khóa luận Tốt nghiệp. 4. Nguồn học liệu điện tử gồm các bài trình chiếu, các tài liệu tham khảo, bài hướng dẫn thí nghiệm, hướng dẫn làm báo cáo thực tập, các bài thí nghiệm ảo, các bản thảo viết tay của giảng viên. 5. Giới thiệu đường liên kết đến các thư viện phần mềm mã nguồn mở, các phần mềm tiện ích miễn phí hoặc có bản quyền để sinh viên tải về sử dụng, trong đó có thư viện mạng giáo dục: http://edu.net.vn/media, http://ebook.moet.gov.vn, và liên kết đến Thư viện Quốc gia Việt Nam, Thư viện Đại học Quốc gia Hà Nội và Thư viện các trường Đại học khối kinh tế. 6.",FTU,288,1391,FTU-1A82F8EA01,16,True,True,True,False
CTX-FTU-1A82F8EA01-CH0017,quydinhtochuchoatdongthudientuvawebsite,"6. Thông tin tại Điều này do Thư viện quản lý và cập nhật trên website đơn vị: http://thuvien.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. Điều 25. Thông tin về công nghệ giáo dục và học trực tuyến (E-Learning) 1. Các thông tin về công nghệ giáo dục, học trực tuyến; các thông tin về khai thác mạng Internet, website, khảo thí, thi trắc nghiệm trên máy tính, các hoạt động thực hiện Chiến lược công nghệ thông tin của Nhà trường. 2. Tổ chức chuyên trang học tập điện tử trực tuyến (e-Learning) để sinh viên có thể tham khảo và hỗ trợ tự học. 3. Tổ chức dịch vụ đào tạo trực tuyến phục vụ cho các loại hình đào tạo như chính quy, vừa làm vừa học và đào tạo từ xa. 4. Trao đổi kinh nghiệm ứng dụng công nghệ thông tin trong giảng dạy và học tập. 5. Các thông tin tại Điều này do Trung tâm Thông tin và Khảo thí quản lý và cập nhật trên website trường và website đơn vị: http://ttttkt.ftu.edu.vn, http://elearning.ftu.edu.vn Điều 26. Tổ chức họp, dạy học và hội thảo trực tuyến 1. Họp giao ban, họp giữa các đơn vị trong trường và các tổ chức khác trong và ngoài nước; 2. Dạy học trực tuyến giữa các địa điểm trực thuộc Trường với các đối tác liên kết trong nước và quốc tế; 3. Tổ chức tham gia hội đồng bảo vệ luận án, luận văn qua mạng đối với các thành viên ở xa. 4.",FTU,262,1278,FTU-1A82F8EA01,17,True,True,True,False
CTX-FTU-1A82F8EA01-CH0018,quydinhtochuchoatdongthudientuvawebsite,"3. Tổ chức tham gia hội đồng bảo vệ luận án, luận văn qua mạng đối với các thành viên ở xa. 4. Tổ chức lưu trữ để phát lại các bài giảng, bài thuyết trình, báo cáo khoa học tiêu biểu, có giá trị hoặc mang tính thời sự trên kênh video của Trường; 5. Tổ chức phát hình trực tiếp, trực tuyến qua kênh video của Trường một số sự kiện quan trọng theo chỉ đạo của Hiệu trưởng. Điều 27. Thông tin về công tác kế hoạch, tài chính và đấu thầu dự án 1. Công khai tài chính theo quy định của Nhà nước và Nhà trường. Thông tin tại Điều này do phòng Kế hoạch Tài chính quản lý và cập nhật trên website đơn vị: http://khtc.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. 2. Thông tin về dự án, hạng mục đầu tư: Các dự án đang triển khai và các dự án đã hoàn tất. Mỗi dự án cần có tối thiểu các thông tin: Tên dự án, mục tiêu chính, lĩnh vực chuyên môn, loại dự án, thời gian thực hiện, loại hình tài trợ, nhà tài trợ, tình trạng thực hiện dự án. Công khai thông tin về đấu thầu, gọi thầu, mua sắm công. Các thông tin tại Điều này do phòng Quản lý Dự án quản lý và cập nhật trên website đơn vị: http://qlda.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. Điều 28. Thông tin về hoạt động hợp tác quốc tế 1. Tin về các hoạt động hợp tác quốc tế, các chương trình trao đổi sinh viên, giảng viên, kế hoạch và chỉ tiêu trao đổi hàng năm. 2.",FTU,287,1338,FTU-1A82F8EA01,18,True,True,True,False
CTX-FTU-1A82F8EA01-CH0019,quydinhtochuchoatdongthudientuvawebsite,"Thông tin về hoạt động hợp tác quốc tế 1. Tin về các hoạt động hợp tác quốc tế, các chương trình trao đổi sinh viên, giảng viên, kế hoạch và chỉ tiêu trao đổi hàng năm. 2. Các đối tác hợp tác quốc tế của trường, các chương trình hợp tác quốc tế, các dự án quốc tế. 3. Các thông tin tại Điều này về hợp tác quốc tế do phòng Hợp tác Quốc tế quản lý và cập nhật trên website đơn vị: http://htqt.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. 4. Website tiếng Anh do Trung tâm Thông tin và Khảo thí, Phòng Hợp tác Quốc tế, Phòng Truyền thông và Ban Biên tập phối hợp xây dựng, quản lý và vận hành tại địa chỉ: http://english.ftu.edu.vn. Điều 29. Thông tin về hoạt động Đào tạo Quốc tế 1. Thông tin về các chương trình đào tạo Quốc tế bậc đại học và sau đại học đang triển khai, đối tác hợp tác đào tạo, chương trình học tập, giảng viên, điều kiện tuyển sinh, học phí, hồ sơ tuyển sinh, nội dung chương trình học… 2. Các hoạt động đào tạo quốc tế, khai giảng, bế giảng, lễ trao bằng, lễ bảo vệ, chương trình thực tập, đi thực tế, ngày hội việc làm, thông tin học bổng, các chương trình hợp tác ngắn hạn, các đối tác đào tạo, các cơ sở đào tạo quốc tế, thông tin kiểm định, kế hoạch giảng dạy, thời khóa biểu. 3. Kết quả học tập của sinh viên được tra cứu theo tài khoản. 4.",FTU,270,1278,FTU-1A82F8EA01,19,True,True,True,False
CTX-FTU-1A82F8EA01-CH0020,quydinhtochuchoatdongthudientuvawebsite,"3. Kết quả học tập của sinh viên được tra cứu theo tài khoản. 4. Các thông tin tại điều này do các đơn vị liên quan đến đào tạo quốc tế cập nhật trên các website đơn vị và do Ban biên tập cập nhật trên website trường theo đề nghị của các đơn vị và phê duyệt của Trưởng Ban biên tập. Điều 30. Thông tin về cơ sở vật chất 1. Số lượng và diện tích giảng đường, phòng học, phòng chuyên môn, phòng thực hành. 2. Thông tin về ký túc xá: Số lượng, diện tích, địa điểm, điều kiện đăng ký, giá thuê (nếu có), nội quy ký túc xá. 3. Diện tích, địa điểm khu hoạt động thể dục, thể thao, văn hoá. 4. Các loại thiết bị đào tạo và thí nghiệm được sử dụng. 5. Thông tin tại Điều này do phòng Quản trị Thiết bị cung cấp trên website đơn vị http://qttb.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. Điều 31. Thông tin về hoạt động rèn luyện và hỗ trợ sinh viên 1. Thông tin về Tuần sinh hoạt công dân sinh viên 2. Các quy định và thông tin về giáo dục, rèn luyện sinh viên 3. Thông tin tư vấn hỗ trợ việc làm, tư vấn hướng nghiệp, tín dụng vay vốn 4. Thông tin về làm thẻ sinh viên, cấp các loại giấy tờ chứng nhận sinh viên 5. Giải đáp theo yêu cầu của sinh viên về các vấn đề liên quan đến trường 6. Thông tin tại Điều này do phòng Công tác Chính trị và Sinh viên quản lý và cập nhật trên website đơn vị: http://ctctsv.ftu.edu.vn và Ban Biên tập cập nhật trên website trường. Điều 32.",FTU,296,1379,FTU-1A82F8EA01,20,True,True,True,False
CTX-FTU-1A82F8EA01-CH0021,quydinhtochuchoatdongthudientuvawebsite,"Điều 32. Thông tin kiểm định chất lượng đào tạo 1. Kế hoạch kiểm định chất lượng giáo dục, báo cáo tự đánh giá, báo cáo đánh giá ngoài và công nhận đạt hay không đạt tiêu chuẩn chất lượng giáo dục. 2. Thông tin tại Điều này do Trung tâm Đảm bảo Chất lượng quản lý và cập nhật trên website đơn vị: http://cqa.ftu.edu.vn Điều 33. Các thông tin về tổ chức Đảng, Công đoàn, Đoàn thanh niên, Hội sinh viên và các đoàn thể khác 1. Các thông tin về tổ chức Đảng, Công đoàn được đăng trên website trường. Các thông tin này do Văn phòng Đảng ủy và Văn phòng Công đoàn phối hợp với Ban Biên tập quản lý và cập nhật trên website trường. 2. Các thông tin về Đoàn, Hội sinh viên do Đoàn thanh niên quản lý và cập nhật trên website: http://doanthanhnien.ftu.edu.vn Điều 34. Các thông tin khác 1. Thông cáo báo chí, trả lời phỏng vấn và phát ngôn chính thức của trường về các vấn đề có liên quan được đăng trên website trường, do Ban Biên tập website phụ trách. 2. Thông tin của các phòng, khoa, bộ môn, trung tâm, viện và các đơn vị trong trường được cập nhật ở địa chỉ các website đơn vị. 3. Thông tin về quảng cáo các chương trình giáo dục của trường do Ban Biên tập quản lý và cập nhật trên website trường và các website đơn vị. Chương V CUNG CẤP, CẬP NHẬT THÔNG TIN VÀ CÔNG TÁC BIÊN TẬP TRÊN WEBSITE Điều 35.",FTU,267,1298,FTU-1A82F8EA01,21,True,True,True,False
CTX-FTU-1A82F8EA01-CH0022,quydinhtochuchoatdongthudientuvawebsite,"Chương V CUNG CẤP, CẬP NHẬT THÔNG TIN VÀ CÔNG TÁC BIÊN TẬP TRÊN WEBSITE Điều 35. Yêu cầu về đăng tin trên website trường và các website đơn vị Ban biên tập quản lý nội dung trên website trường và các website đơn vị. Các đơn vị cập nhật nội dung và thông tin trên các website đơn vị. Ban biên tập website quản lý tập trung việc xuất bản trên website trường và website các đơn vị nhằm đảm bảo tính thống nhất của hệ thống các website, đảm bảo an toàn thông tin và sự vận hành liên tục của toàn bộ hệ thống các website. Thông tin trên các websites đơn vị do Trưởng đơn vị và các cán bộ chuyên trách cập nhật và thông báo cho Ban biên tập. Ban biên tập và các biên tập viên chịu trách nhiệm thẩm định nội dung và xuất bản thông tin sau khi nhận được thông báo từ các đơn vị. Sau khi xuất bản thông tin, biên tập viên thông báo cho các đơn vị đăng tin và báo cáo Ban biên tập để phối hợp quản lý (bằng hình thức gửi đường liên kết của tin đã xuất bản đến email của Trưởng đơn vị và Ban biên tập). Điều 36. Cung cấp thông tin, hình thức cung cấp thông tin 1. Đối với việc đăng tin trên website trường: Trưởng các đơn vị chịu trách nhiệm duyệt nội dung thông tin do đơn vị mình cung cấp; Tin đăng trên website trường phải có phê duyệt của Trưởng Ban Biên tập (bản in). Sau khi phê duyệt, bản cứng được gửi về Ban Biên tập, bản mềm được gửi về hộp thư điện tử tttt@ftu.edu.vn.",FTU,292,1368,FTU-1A82F8EA01,22,True,True,True,False
CTX-FTU-1A82F8EA01-CH0023,quydinhtochuchoatdongthudientuvawebsite,"Sau khi phê duyệt, bản cứng được gửi về Ban Biên tập, bản mềm được gửi về hộp thư điện tử tttt@ftu.edu.vn. Thông tin được đăng tải trên website trong vòng 24 giờ kể từ khi nhận được tin. Nếu có thay đổi nội dung các thông tin, các đơn vị chịu trách nhiệm phải cung cấp lại thông tin cho Ban Biên tập để các thông tin được cập nhật lại kịp thời. Quy trình biên tập thông tin và đăng tin trên website trường theo tiêu chuẩn ISO 9001:2008 của Trường Đại học Ngoại thương. 2. Đối với tin đăng trên các websites đơn vị: Các đơn vị khi sử dụng website đơn vị có tên miền theo định dạng http://tendonvi.ftu.edu.vn phải chịu sự quản lý của Ban Biên tập website. Đơn vị nào không sử dụng tên miền theo định dạng http://tendonvi.ftu.edu.vn phải làm tờ trình xin ý kiến Hiệu trưởng và chịu trách nhiệm trước Hiệu trưởng về các nội dung trên website đơn vị mình, tất cả các tin khi đăng trên website đó phải gửi đường dẫn (links) thông báo với Ban Biên tập website. Trưởng các đơn vị chịu trách nhiệm về nội dung các thông tin trên website đơn vị trước Nhà trường và pháp luật. Trưởng các đơn vị cử cán bộ, viên chức phụ trách đăng thông tin trên website của đơn vị, sau khi đăng tin phải thông báo đến Ban Biên tập để được xuất bản tin trên website đơn vị. Ban Biên tập sẽ quản lý và xuất bản thông tin trên website trường và các websites đơn vị.",FTU,272,1335,FTU-1A82F8EA01,23,True,True,True,False
CTX-FTU-1A82F8EA01-CH0024,quydinhtochuchoatdongthudientuvawebsite,"Ban Biên tập sẽ quản lý và xuất bản thông tin trên website trường và các websites đơn vị. Thông tin được xuất bản ngay sau khi có sự phê duyệt của Trưởng ban biên tập, Phó ban hoặc Thư ký được ủy quyền của Trưởng ban. Sau khi xuất bản, Ban Biên tập sẽ gửi link đăng tin đến Trưởng đơn vị đăng tin để biết và quản lý nội dung. Điều 37. Tạo đường liên kết thông tin, dữ liệu với website của Bộ Giáo dục và Đào tạo Các đơn vị có website cần tăng cường phổ biến và chia sẻ thông tin, dữ liệu trên website của Bộ Giáo dục và Đào tạo trên các websites đơn vị bằng cách đặt các đường kết nối đến các website quan trọng sau: 1. Trang văn bản quy phạm pháp luật 2. Trang thủ tục hành chính trong giáo dục 3. Trang giáo trình điện tử 4. Trang cẩm nang điện tử thi và tuyển sinh 5. Trang tài nguyên giáo dục và học liệu http://vanban.moet.gov.vnhttp://cchc.moet.gov.vn http://ebook.moet.gov.vnhttp://thi.moet.gov.vn http://edu.net.vn/media Chương VI TỔ CHỨC HOẠT ĐỘNG, SỬ DỤNG VÀ QUẢN LÝ CÁC WEBSITES Điều 38. Chức năng, nhiệm vụ của Ban Biên tập website 1. Chức năng: Ban Biên tập website trường có chức năng tổ chức biên tập, phê duyệt tin, quản lý việc đưa tin và các thông tin có liên quan trên website trường và các websites đơn vị để đảm bảo các websites hoạt động thường xuyên, liên tục và đúng quy định. 2. Nhiệm vụ: a) Xây dựng, thực hiện kế hoạch hoạt động của website trường;",FTU,272,1375,FTU-1A82F8EA01,24,True,True,True,False
CTX-FTU-1A82F8EA01-CH0025,quydinhtochuchoatdongthudientuvawebsite,"2. Nhiệm vụ: a) Xây dựng, thực hiện kế hoạch hoạt động của website trường; b) Tổ chức viết tin bài, khai thác thông tin từ các nguồn hoạt động thường xuyên của đơn vị và từ các đơn vị có liên quan đến hoạt động của trường để đảm bảo cho website trường luôn hoạt động có chất lượng, thường xuyên, hiệu quả và hợp pháp; c) Tổ chức hướng dẫn và phối hợp với cán bộ chuyên trách website của các đơn vị trong việc thu thập, biên tập và cung cấp thông tin và vận hành, sao lưu, back up website của các đơn vị định kỳ; d) Tổ chức biên tập, phê duyệt nội dung thông tin, hình thức trình bày, tính thẩm mỹ và tính chính xác của website; Giám sát hoạt động, kỹ thuật vận hành của website nhằm đảm bảo hoạt động liên tục, kịp thời đối với thông tin tích hợp và phương hướng phát triển mở rộng; e) Theo dõi, đôn đốc các đơn vị thuộc trường thường xuyên cung cấp thông tin, hoạt động của đơn vị cho website trường; f) Tổng hợp ý kiến của người truy cập; báo cáo và đề xuất biện pháp xử lý kịp thời; g) Gửi tin, bài, dữ liệu của trường về website của Bộ Giáo dục và Đào tạo theo quy định. Cập nhật và tuyên truyền các trang thông tin chuyên đề hữu ích cho nhà trường và tin tức từ website của Bộ Giáo dục và Đào tạo; h) Thành viên của Ban Biên tập làm việc theo chế độ kiêm nhiệm. Điều 39. Trách nhiệm của Ban Biên tập 1. Trưởng Ban Biên tập: a) Quản lý chung, chỉ đạo và điều hành hoạt động của Ban Biên tập.",FTU,300,1395,FTU-1A82F8EA01,25,True,True,True,False
